region;day;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent
NORMANDIE;2019-07-24;27.0;23.0;10.0;71.0;9.625;23.0
NORMANDIE;2019-07-25;33.0;26.0;10.0;65.0;9.875;29.0
NORMANDIE;2019-07-26;22.0;19.0;9.0;86.0;8.375;89.0
NORMANDIE;2019-07-27;20.0;17.0;22.0;83.0;7.875;62.0
NORMANDIE;2019-07-28;21.0;17.0;22.0;72.0;10.0;33.0
NORMANDIE;2019-07-29;25.0;19.0;20.0;66.0;9.875;17.0
NORMANDIE;2019-07-30;21.0;18.0;35.0;73.0;10.0;56.0
NORMANDIE;2019-07-31;22.0;16.0;21.0;77.0;10.0;56.0
NOUVELLE-AQUITAINE;2019-07-01;24.0;20.0;12.333333333333334;79.0;8.958333333333334;74.33333333333333
NOUVELLE-AQUITAINE;2019-07-02;24.666666666666668;20.333333333333332;12.666666666666666;75.33333333333333;9.833333333333334;61.333333333333336
NOUVELLE-AQUITAINE;2019-07-03;28.666666666666668;22.0;15.333333333333334;72.66666666666667;9.916666666666666;41.333333333333336
NOUVELLE-AQUITAINE;2019-07-04;30.666666666666668;23.666666666666668;16.0;65.66666666666667;10.0;10.333333333333334
NOUVELLE-AQUITAINE;2019-07-05;33.0;26.0;10.0;61.333333333333336;10.0;18.333333333333332
NOUVELLE-AQUITAINE;2019-07-06;27.666666666666668;23.666666666666668;13.0;77.66666666666667;9.708333333333334;65.66666666666667
NOUVELLE-AQUITAINE;2019-07-07;25.333333333333332;21.333333333333332;13.0;76.0;9.875;32.0
NOUVELLE-AQUITAINE;2019-07-08;28.666666666666668;23.333333333333332;12.666666666666666;65.33333333333333;10.0;9.666666666666666
NOUVELLE-AQUITAINE;2019-07-09;25.0;19.666666666666668;22.666666666666668;61.0;9.958333333333334;8.0
NOUVELLE-AQUITAINE;2019-07-10;26.333333333333332;20.666666666666668;13.333333333333334;55.0;10.0;4.666666666666667
NOUVELLE-AQUITAINE;2019-07-11;25.666666666666668;22.0;13.333333333333334;63.0;10.0;38.333333333333336
NOUVELLE-AQUITAINE;2019-07-12;24.333333333333332;21.0;14.0;68.66666666666667;9.791666666666666;49.333333333333336
NOUVELLE-AQUITAINE;2019-07-13;27.333333333333332;21.666666666666668;12.0;67.0;9.458333333333334;14.0
NOUVELLE-AQUITAINE;2019-07-14;25.666666666666668;20.666666666666668;20.0;63.333333333333336;10.0;5.666666666666667
NOUVELLE-AQUITAINE;2019-07-15;24.333333333333332;19.0;16.333333333333332;61.666666666666664;10.0;2.0
NOUVELLE-AQUITAINE;2019-07-16;27.0;21.333333333333332;11.666666666666666;59.666666666666664;9.666666666666666;17.333333333333332
NOUVELLE-AQUITAINE;2019-07-17;25.666666666666668;22.0;18.0;58.333333333333336;10.0;11.0
NOUVELLE-AQUITAINE;2019-07-18;21.666666666666668;18.333333333333332;15.333333333333334;74.0;9.375;51.333333333333336
NOUVELLE-AQUITAINE;2019-07-19;27.0;19.666666666666668;7.666666666666667;77.66666666666667;8.708333333333334;39.666666666666664
NOUVELLE-AQUITAINE;2019-07-20;25.0;21.333333333333332;15.666666666666666;74.66666666666667;9.958333333333334;37.333333333333336
NOUVELLE-AQUITAINE;2019-07-21;27.0;21.0;11.666666666666666;70.33333333333333;9.25;22.0
NOUVELLE-AQUITAINE;2019-07-22;33.0;24.666666666666668;7.333333333333333;58.0;10.0;4.333333333333333
NOUVELLE-AQUITAINE;2019-07-23;36.333333333333336;29.0;12.333333333333334;53.333333333333336;10.0;7.333333333333333
NOUVELLE-AQUITAINE;2019-07-24;34.0;25.666666666666668;8.0;67.66666666666667;9.791666666666666;25.0
NOUVELLE-AQUITAINE;2019-07-25;32.333333333333336;28.0;17.666666666666668;51.0;9.916666666666666;11.333333333333334
NOUVELLE-AQUITAINE;2019-07-26;22.666666666666668;19.666666666666668;12.333333333333334;91.33333333333333;8.25;76.66666666666667
NOUVELLE-AQUITAINE;2019-07-27;19.0;16.666666666666668;13.333333333333334;88.0;8.375;73.0
NOUVELLE-AQUITAINE;2019-07-28;21.333333333333332;17.333333333333332;16.0;70.0;8.875;28.0
NOUVELLE-AQUITAINE;2019-07-29;25.333333333333332;19.666666666666668;17.333333333333332;62.666666666666664;9.666666666666666;14.0
NOUVELLE-AQUITAINE;2019-07-30;21.333333333333332;18.333333333333332;23.333333333333332;74.66666666666667;9.208333333333334;54.666666666666664
NOUVELLE-AQUITAINE;2019-07-31;23.0;18.666666666666668;9.0;62.333333333333336;9.125;41.666666666666664
OCCITANIE;2019-07-01;26.0;23.0;14.0;81.0;9.9375;33.5
OCCITANIE;2019-07-02;27.5;23.5;12.5;76.0;9.9375;42.0
OCCITANIE;2019-07-03;30.5;24.5;11.0;74.5;9.1875;51.0
OCCITANIE;2019-07-04;32.0;26.0;16.5;64.5;9.6875;18.5
OCCITANIE;2019-07-05;32.0;27.0;15.5;60.5;10.0;3.5
OCCITANIE;2019-07-06;28.5;24.0;15.0;80.5;10.0;14.5
OCCITANIE;2019-07-07;31.0;23.0;13.5;79.0;10.0;33.0
OCCITANIE;2019-07-08;30.5;26.0;22.0;64.5;9.625;36.5
OCCITANIE;2019-07-09;24.0;20.5;22.0;86.0;8.25;80.0
OCCITANIE;2019-07-10;29.5;22.0;15.0;63.5;9.9375;20.0
OCCITANIE;2019-07-11;29.0;23.0;16.5;57.0;10.0;14.0
OCCITANIE;2019-07-12;30.0;24.0;18.5;56.0;10.0;10.0
OCCITANIE;2019-07-13;30.0;24.0;14.5;66.5;10.0;10.5
OCCITANIE;2019-07-14;29.0;23.0;17.0;60.0;10.0;18.5
OCCITANIE;2019-07-15;26.5;21.5;25.5;54.0;10.0;7.0
OCCITANIE;2019-07-16;28.0;23.5;16.5;57.0;10.0;7.0
OCCITANIE;2019-07-17;28.5;23.0;17.5;59.5;10.0;22.0
OCCITANIE;2019-07-18;27.5;22.5;19.0;60.5;10.0;31.0
OCCITANIE;2019-07-19;28.5;24.0;15.5;63.0;10.0;5.0
OCCITANIE;2019-07-20;28.0;23.0;13.0;72.0;9.8125;41.0
OCCITANIE;2019-07-21;29.5;24.0;18.0;71.5;9.9375;52.0
OCCITANIE;2019-07-22;34.0;27.5;16.0;66.0;9.9375;26.0
OCCITANIE;2019-07-23;34.0;28.0;18.5;60.5;10.0;9.5
OCCITANIE;2019-07-24;34.5;27.5;19.0;61.5;10.0;3.0
OCCITANIE;2019-07-25;32.5;28.0;20.5;60.0;10.0;4.5
OCCITANIE;2019-07-26;26.5;24.0;17.5;77.0;9.5;49.0
OCCITANIE;2019-07-27;23.0;20.0;27.5;78.0;8.75;79.0
OCCITANIE;2019-07-28;26.0;20.5;26.5;64.0;9.9375;37.0
OCCITANIE;2019-07-29;28.0;22.5;14.5;60.0;10.0;3.5
OCCITANIE;2019-07-30;26.5;21.5;21.5;64.0;10.0;37.5
OCCITANIE;2019-07-31;25.5;20.0;13.0;58.5;10.0;16.0
PAYS DE LA LOIRE;2019-07-01;24.0;18.0;17.0;75.0;10.0;47.0
PAYS DE LA LOIRE;2019-07-02;25.0;17.0;18.0;67.0;10.0;15.0
PAYS DE LA LOIRE;2019-07-03;26.0;20.0;26.0;68.0;10.0;8.0
PAYS DE LA LOIRE;2019-07-04;28.0;20.0;24.0;65.0;10.0;5.0
PAYS DE LA LOIRE;2019-07-05;30.0;23.0;20.0;67.0;10.0;19.0
PAYS DE LA LOIRE;2019-07-06;31.0;24.0;8.0;68.0;9.625;70.0
PAYS DE LA LOIRE;2019-07-07;28.0;21.0;12.0;65.0;9.875;31.0
PAYS DE LA LOIRE;2019-07-08;27.0;20.0;19.0;73.0;8.0;21.0
PAYS DE LA LOIRE;2019-07-09;25.0;19.0;25.0;54.0;10.0;6.0
PAYS DE LA LOIRE;2019-07-10;28.0;21.0;9.0;59.0;10.0;8.0
PAYS DE LA LOIRE;2019-07-11;26.0;22.0;21.0;69.0;10.0;23.0
PAYS DE LA LOIRE;2019-07-12;26.0;20.0;13.0;82.0;10.0;68.0
PAYS DE LA LOIRE;2019-07-13;27.0;20.0;15.0;66.0;8.0;9.0
PAYS DE LA LOIRE;2019-07-14;26.0;20.0;21.0;67.0;10.0;17.0
PAYS DE LA LOIRE;2019-07-15;26.0;18.0;14.0;65.0;10.0;5.0
PAYS DE LA LOIRE;2019-07-16;29.0;21.0;7.0;59.0;10.0;28.0
PAYS DE LA LOIRE;2019-07-17;27.0;22.0;18.0;56.0;10.0;9.0
PAYS DE LA LOIRE;2019-07-18;22.0;19.0;22.0;73.0;9.0;64.0
PAYS DE LA LOIRE;2019-07-19;26.0;20.0;18.0;74.0;8.0;37.0
PAYS DE LA LOIRE;2019-07-20;25.0;21.0;28.0;82.0;7.875;55.0
PAYS DE LA LOIRE;2019-07-21;26.0;21.0;17.0;70.0;8.0;18.0
PAYS DE LA LOIRE;2019-07-22;33.0;24.0;6.0;64.0;10.0;3.0
PAYS DE LA LOIRE;2019-07-23;39.0;29.0;27.0;49.0;10.0;5.0
PAYS DE LA LOIRE;2019-07-24;33.0;25.0;13.0;61.0;8.75;22.0
PAYS DE LA LOIRE;2019-07-25;32.0;29.0;23.0;45.0;10.0;26.0
PAYS DE LA LOIRE;2019-07-26;22.0;19.0;13.0;84.0;9.125;67.0
PAYS DE LA LOIRE;2019-07-27;23.0;18.0;17.0;74.0;7.875;63.0
PAYS DE LA LOIRE;2019-07-28;23.0;17.0;22.0;62.0;9.0;15.0
PAYS DE LA LOIRE;2019-07-29;24.0;19.0;29.0;62.0;9.75;33.0
PAYS DE LA LOIRE;2019-07-30;21.0;19.0;32.0;77.0;9.75;73.0
PAYS DE LA LOIRE;2019-07-31;23.0;19.0;19.0;59.0;10.0;49.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-01;29.0;28.0;12.0;66.0;10.0;16.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-02;29.0;24.0;12.0;63.0;10.0;1.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-03;29.0;28.0;12.0;66.0;10.0;12.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-04;29.0;28.0;15.0;61.0;10.0;13.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-05;30.0;29.0;17.0;60.0;10.0;2.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-06;28.0;26.0;17.0;68.0;10.0;7.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-07;31.0;28.0;26.0;67.0;10.0;9.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-08;31.0;29.0;19.0;50.0;10.0;9.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-09;28.0;26.0;20.0;65.0;9.75;54.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-10;29.0;25.0;28.0;56.0;9.875;17.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-11;28.0;27.0;20.0;58.0;10.0;22.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-12;30.0;27.0;28.0;46.0;10.0;13.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-13;30.0;27.0;41.0;47.0;10.0;2.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-14;27.0;26.0;10.0;56.0;10.0;25.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-15;26.0;23.0;37.0;50.0;10.0;9.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-16;26.0;25.0;12.0;56.0;10.0;8.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-17;27.0;26.0;15.0;57.0;10.0;9.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-18;28.0;26.0;30.0;45.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-19;27.0;25.0;14.0;68.0;10.0;3.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-20;26.0;25.0;22.0;65.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-21;27.0;26.0;16.0;60.0;10.0;7.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-22;28.0;27.0;14.0;64.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-23;29.0;28.0;12.0;63.0;10.0;7.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-24;29.0;27.0;13.0;60.0;10.0;9.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-25;29.0;25.0;14.0;58.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-26;30.0;28.0;17.0;58.0;9.875;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-27;28.0;26.0;25.0;62.0;9.75;69.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-28;26.0;21.0;54.0;60.0;8.375;34.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-29;26.0;22.0;29.0;56.0;10.0;1.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-30;29.0;26.0;25.0;55.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2019-07-31;28.0;24.0;30.0;55.0;10.0;6.0
ILE-DE-FRANCE;2019-07-01;26.0;21.0;17.0;55.0;9.75;32.0
ILE-DE-FRANCE;2019-07-02;26.0;20.0;17.0;61.0;10.0;3.0
ILE-DE-FRANCE;2019-07-03;25.0;19.0;19.0;60.0;10.0;5.0
ILE-DE-FRANCE;2019-07-04;28.0;20.0;13.0;57.0;10.0;3.0
ILE-DE-FRANCE;2019-07-05;32.0;24.0;10.0;43.0;10.0;17.0
ILE-DE-FRANCE;2019-07-06;31.0;26.0;14.0;49.0;9.875;40.0
ILE-DE-FRANCE;2019-07-07;28.0;21.0;15.0;62.0;9.875;47.0
ILE-DE-FRANCE;2019-07-08;23.0;18.0;18.0;52.0;10.0;34.0
ILE-DE-FRANCE;2019-07-09;23.0;17.0;16.0;55.0;10.0;8.0
ILE-DE-FRANCE;2019-07-10;27.0;21.0;9.0;49.0;10.0;27.0
ILE-DE-FRANCE;2019-07-11;27.0;21.0;11.0;67.0;9.625;76.0
ILE-DE-FRANCE;2019-07-12;25.0;20.0;19.0;61.0;9.875;48.0
ILE-DE-FRANCE;2019-07-13;25.0;21.0;14.0;58.0;10.0;16.0
ILE-DE-FRANCE;2019-07-14;23.0;16.0;22.0;72.0;10.0;27.0
ILE-DE-FRANCE;2019-07-15;24.0;17.0;16.0;64.0;10.0;9.0
ILE-DE-FRANCE;2019-07-16;27.0;21.0;8.0;58.0;10.0;9.0
ILE-DE-FRANCE;2019-07-17;29.0;24.0;6.0;51.0;10.0;21.0
ILE-DE-FRANCE;2019-07-18;24.0;21.0;15.0;60.0;10.0;49.0
ILE-DE-FRANCE;2019-07-19;27.0;21.0;14.0;59.0;10.0;53.0
ILE-DE-FRANCE;2019-07-20;26.0;23.0;22.0;56.0;10.0;66.0
ILE-DE-FRANCE;2019-07-21;29.0;22.0;9.0;54.0;10.0;33.0
ILE-DE-FRANCE;2019-07-22;35.0;27.0;10.0;51.0;10.0;3.0
ILE-DE-FRANCE;2019-07-23;36.0;29.0;13.0;45.0;10.0;1.0
ILE-DE-FRANCE;2019-07-24;38.0;31.0;9.0;39.0;10.0;12.0
ILE-DE-FRANCE;2019-07-25;40.0;32.0;14.0;40.0;9.75;32.0
ILE-DE-FRANCE;2019-07-26;30.0;25.0;20.0;56.0;9.875;59.0
ILE-DE-FRANCE;2019-07-27;24.0;20.0;15.0;71.0;9.25;78.0
ILE-DE-FRANCE;2019-07-28;23.0;19.0;17.0;70.0;10.0;63.0
ILE-DE-FRANCE;2019-07-29;29.0;22.0;11.0;47.0;10.0;10.0
ILE-DE-FRANCE;2019-07-30;24.0;21.0;24.0;57.0;9.75;36.0
ILE-DE-FRANCE;2019-07-31;22.0;19.0;16.0;55.0;10.0;49.0
